Date,Open,High,Low,Close,Adj Close,Volume
2016-02-24,16418.839844,16507.390625,16165.860352,16484.990234,16484.990234,93620000
2016-02-25,16504.380859,16697.980469,16458.419922,16697.289063,16697.289063,94120000
2016-02-26,16712.699219,16795.980469,16623.910156,16639.970703,16639.970703,98480000
2016-02-29,16634.150391,16726.119141,16510.400391,16516.500000,16516.500000,126220000
2016-03-01,16545.669922,16865.560547,16545.669922,16865.080078,16865.080078,105050000
2016-03-02,16851.169922,16900.169922,16766.320313,16899.320313,16899.320313,104470000
2016-03-03,16896.169922,16944.310547,16820.730469,16943.900391,16943.900391,91110000
2016-03-04,16945.000000,17062.380859,16898.839844,17006.769531,17006.769531,106910000
2016-03-07,16991.289063,17099.250000,16940.480469,17073.949219,17073.949219,100290000
2016-03-08,17050.669922,17072.789063,16921.509766,16964.099609,16964.099609,108380000
2016-03-09,16969.169922,17048.500000,16947.939453,17000.359375,17000.359375,116690000
2016-03-10,17006.050781,17130.109375,16821.859375,16995.130859,16995.130859,117570000
2016-03-11,17014.990234,17220.089844,17014.990234,17213.310547,17213.310547,123420000
2016-03-14,17207.490234,17275.070313,17161.160156,17229.130859,17229.130859,96350000
2016-03-15,17217.150391,17251.699219,17120.349609,17251.529297,17251.529297,92830000
2016-03-16,17249.339844,17379.179688,17204.070313,17325.759766,17325.759766,118710000
2016-03-17,17321.380859,17529.009766,17297.650391,17481.490234,17481.490234,117990000
2016-03-18,17481.490234,17620.580078,17481.490234,17602.300781,17602.300781,321230000
2016-03-21,17589.699219,17644.970703,17551.279297,17623.869141,17623.869141,84410000
2016-03-22,17602.710938,17648.939453,17540.419922,17582.570313,17582.570313,95450000
2016-03-23,17588.810547,17588.810547,17486.269531,17502.589844,17502.589844,84240000
2016-03-24,17485.330078,17517.140625,17399.009766,17515.730469,17515.730469,84100000
2016-03-28,17526.080078,17583.810547,17493.029297,17535.390625,17535.390625,70460000
2016-03-29,17512.580078,17642.810547,17434.269531,17633.109375,17633.109375,86160000
2016-03-30,17652.359375,17790.109375,17652.359375,17716.660156,17716.660156,79330000
2016-03-31,17716.050781,17755.699219,17669.720703,17685.089844,17685.089844,102600000
2016-04-01,17661.740234,17811.480469,17568.019531,17792.750000,17792.750000,104890000
2016-04-04,17799.390625,17806.380859,17710.669922,17737.000000,17737.000000,85230000
2016-04-05,17718.029297,17718.029297,17579.560547,17603.320313,17603.320313,115230000
2016-04-06,17605.449219,17723.550781,17542.539063,17716.050781,17716.050781,99410000
2016-04-07,17687.279297,17687.279297,17484.230469,17541.960938,17541.960938,90120000
2016-04-08,17555.390625,17694.509766,17528.160156,17576.960938,17576.960938,79990000
2016-04-11,17586.480469,17731.630859,17555.900391,17556.410156,17556.410156,107100000
2016-04-12,17571.339844,17744.429688,17553.570313,17721.250000,17721.250000,81020000
2016-04-13,17741.660156,17918.349609,17741.660156,17908.279297,17908.279297,91710000
2016-04-14,17912.250000,17962.140625,17885.439453,17926.429688,17926.429688,84510000
2016-04-15,17925.949219,17937.650391,17867.410156,17897.460938,17897.460938,118160000
2016-04-18,17890.199219,18009.529297,17848.220703,18004.160156,18004.160156,89390000
2016-04-19,18012.099609,18103.460938,17984.429688,18053.599609,18053.599609,89820000
2016-04-20,18059.490234,18167.630859,18031.210938,18096.269531,18096.269531,100210000
2016-04-21,18092.839844,18107.289063,17963.890625,17982.519531,17982.519531,102720000
2016-04-22,17985.050781,18026.849609,17909.890625,18003.750000,18003.750000,134120000
2016-04-25,17990.939453,17990.939453,17855.550781,17977.240234,17977.240234,83770000
2016-04-26,17987.380859,18043.769531,17934.169922,17990.320313,17990.320313,92570000
2016-04-27,17996.140625,18084.660156,17920.259766,18041.550781,18041.550781,109090000
2016-04-28,18023.880859,18035.730469,17796.550781,17830.759766,17830.759766,100920000
2016-04-29,17813.089844,17814.830078,17651.980469,17773.640625,17773.640625,136670000
2016-05-02,17783.779297,17912.349609,17773.710938,17891.160156,17891.160156,80100000
2016-05-03,17870.750000,17870.750000,17670.880859,17750.910156,17750.910156,97060000
2016-05-04,17735.019531,17738.060547,17609.009766,17651.259766,17651.259766,95020000
2016-05-05,17664.480469,17736.109375,17615.820313,17660.710938,17660.710938,81530000
2016-05-06,17650.300781,17744.539063,17580.380859,17740.630859,17740.630859,80020000
2016-05-09,17743.849609,17783.160156,17668.380859,17705.910156,17705.910156,85590000
2016-05-10,17726.660156,17934.609375,17726.660156,17928.349609,17928.349609,75790000
2016-05-11,17919.029297,17919.029297,17711.050781,17711.119141,17711.119141,87390000
2016-05-12,17711.119141,17798.189453,17625.380859,17720.500000,17720.500000,88560000
2016-05-13,17711.119141,17734.740234,17512.480469,17535.320313,17535.320313,86640000
2016-05-16,17531.759766,17755.800781,17531.759766,17710.710938,17710.710938,88440000
2016-05-17,17701.460938,17701.460938,17469.919922,17529.980469,17529.980469,103260000
2016-05-18,17501.279297,17636.220703,17418.210938,17526.619141,17526.619141,79120000
2016-05-19,17514.160156,17514.160156,17331.070313,17435.400391,17435.400391,95530000
2016-05-20,17437.320313,17571.750000,17437.320313,17500.939453,17500.939453,111990000
2016-05-23,17507.039063,17550.699219,17480.050781,17492.929688,17492.929688,87790000
2016-05-24,17525.189453,17742.589844,17525.189453,17706.050781,17706.050781,86480000
2016-05-25,17735.089844,17891.710938,17735.089844,17851.509766,17851.509766,79180000
2016-05-26,17859.519531,17888.660156,17803.820313,17828.289063,17828.289063,68940000
2016-05-27,17826.849609,17873.220703,17824.730469,17873.220703,17873.220703,73190000
2016-05-31,17891.500000,17899.240234,17724.029297,17787.199219,17787.199219,147390000
2016-06-01,17754.550781,17809.179688,17664.789063,17789.669922,17789.669922,78530000
2016-06-02,17789.050781,17838.560547,17703.550781,17838.560547,17838.560547,75560000
2016-06-03,17799.800781,17833.169922,17689.679688,17807.060547,17807.060547,82270000
2016-06-06,17825.689453,17949.679688,17822.810547,17920.330078,17920.330078,71870000
2016-06-07,17936.220703,18003.230469,17936.220703,17938.279297,17938.279297,78750000
2016-06-08,17931.910156,18016.000000,17931.910156,18005.050781,18005.050781,71260000
2016-06-09,17969.980469,18005.220703,17915.880859,17985.189453,17985.189453,69690000
2016-06-10,17938.820313,17938.820313,17812.339844,17865.339844,17865.339844,90540000
2016-06-13,17830.500000,17893.279297,17731.349609,17732.480469,17732.480469,101690000
2016-06-14,17710.769531,17733.919922,17595.789063,17674.820313,17674.820313,93740000
2016-06-15,17703.650391,17762.960938,17629.009766,17640.169922,17640.169922,94130000
2016-06-16,17602.230469,17754.910156,17471.289063,17733.099609,17733.099609,91950000
2016-06-17,17733.439453,17733.439453,17602.779297,17675.160156,17675.160156,248680000
2016-06-20,17736.869141,17946.359375,17736.869141,17804.869141,17804.869141,99380000
2016-06-21,17827.330078,17877.839844,17799.800781,17829.730469,17829.730469,85130000
2016-06-22,17832.669922,17920.160156,17770.359375,17780.830078,17780.830078,89440000
2016-06-23,17844.109375,18011.070313,17844.109375,18011.070313,18011.070313,98070000
2016-06-24,17946.630859,17946.630859,17356.339844,17400.750000,17400.750000,239000000
2016-06-27,17355.210938,17355.210938,17063.080078,17140.240234,17140.240234,138740000
2016-06-28,17190.509766,17409.720703,17190.509766,17409.720703,17409.720703,112190000
2016-06-29,17456.019531,17704.509766,17456.019531,17694.679688,17694.679688,106380000
2016-06-30,17712.759766,17930.609375,17711.800781,17929.990234,17929.990234,133030000
2016-07-01,17924.240234,18002.380859,17916.910156,17949.369141,17949.369141,82160000
2016-07-05,17904.449219,17904.449219,17785.279297,17840.619141,17840.619141,103650000
2016-07-06,17807.470703,17926.910156,17713.449219,17918.619141,17918.619141,93000000
2016-07-07,17924.240234,17984.949219,17816.650391,17895.880859,17895.880859,81570000
2016-07-08,17971.220703,18166.769531,17971.220703,18146.740234,18146.740234,93460000
2016-07-11,18161.529297,18283.900391,18161.529297,18226.929688,18226.929688,80880000
2016-07-12,18259.119141,18371.949219,18259.119141,18347.669922,18347.669922,90170000
2016-07-13,18356.779297,18390.160156,18315.759766,18372.119141,18372.119141,80920000
2016-07-14,18414.300781,18537.570313,18414.300781,18506.410156,18506.410156,87050000
2016-07-15,18508.880859,18557.429688,18471.619141,18516.550781,18516.550781,123690000
2016-07-18,18521.550781,18556.130859,18489.839844,18533.050781,18533.050781,75540000
2016-07-19,18503.119141,18562.529297,18495.109375,18559.009766,18559.009766,85840000
2016-07-20,18582.699219,18622.009766,18555.650391,18595.029297,18595.029297,93230000
2016-07-21,18589.960938,18590.439453,18469.669922,18517.230469,18517.230469,86800000
2016-07-22,18524.150391,18571.300781,18491.589844,18570.849609,18570.849609,87710000
2016-07-25,18554.490234,18555.689453,18452.619141,18493.060547,18493.060547,76810000
2016-07-26,18497.369141,18522.470703,18387.220703,18473.750000,18473.750000,85370000
2016-07-27,18473.269531,18542.390625,18430.939453,18472.169922,18472.169922,111370000
2016-07-28,18461.009766,18483.259766,18368.820313,18456.349609,18456.349609,85750000
2016-07-29,18442.519531,18466.550781,18371.119141,18432.240234,18432.240234,111550000
2016-08-01,18434.500000,18467.029297,18355.750000,18404.509766,18404.509766,83470000
2016-08-02,18401.150391,18403.650391,18247.789063,18313.769531,18313.769531,89680000
2016-08-03,18313.080078,18355.000000,18283.230469,18355.000000,18355.000000,78550000
2016-08-04,18351.429688,18397.869141,18325.169922,18352.050781,18352.050781,64500000
2016-08-05,18402.800781,18543.529297,18402.800781,18543.529297,18543.529297,92420000
2016-08-08,18541.890625,18569.310547,18502.029297,18529.289063,18529.289063,71810000
2016-08-09,18538.050781,18585.320313,18507.750000,18533.050781,18533.050781,60090000
2016-08-10,18541.480469,18561.750000,18468.779297,18495.660156,18495.660156,62780000
2016-08-11,18519.080078,18638.339844,18519.080078,18613.519531,18613.519531,71470000
2016-08-12,18595.650391,18606.060547,18535.859375,18576.470703,18576.470703,61580000
2016-08-15,18588.589844,18722.609375,18559.929688,18636.050781,18636.050781,62350000
2016-08-16,18614.480469,18614.859375,18550.650391,18552.019531,18552.019531,67570000
2016-08-17,18537.089844,18582.349609,18468.679688,18573.939453,18573.939453,71000000
2016-08-18,18566.539063,18600.820313,18533.289063,18597.699219,18597.699219,70740000
2016-08-19,18585.169922,18585.169922,18491.240234,18552.570313,18552.570313,93170000
2016-08-22,18535.859375,18570.919922,18466.859375,18529.419922,18529.419922,73450000
2016-08-23,18568.939453,18631.599609,18545.519531,18547.300781,18547.300781,73990000
2016-08-24,18537.500000,18539.150391,18448.269531,18481.480469,18481.480469,72270000
2016-08-25,18471.210938,18497.679688,18431.460938,18448.410156,18448.410156,64480000
2016-08-26,18467.919922,18572.089844,18335.339844,18395.400391,18395.400391,78730000
2016-08-29,18421.289063,18523.089844,18419.919922,18502.990234,18502.990234,64480000
2016-08-30,18491.279297,18514.289063,18408.519531,18454.300781,18454.300781,68920000
2016-08-31,18436.699219,18439.679688,18333.560547,18400.880859,18400.880859,98250000
2016-09-01,18396.570313,18430.050781,18295.480469,18419.300781,18419.300781,74780000
2016-09-02,18466.009766,18544.759766,18439.099609,18491.960938,18491.960938,74350000
2016-09-06,18493.400391,18551.539063,18450.320313,18538.119141,18538.119141,83710000
2016-09-07,18527.710938,18536.890625,18474.769531,18526.140625,18526.140625,67570000
2016-09-08,18486.689453,18506.240234,18446.689453,18479.910156,18479.910156,79060000
2016-09-09,18404.169922,18404.169922,18085.449219,18085.449219,18085.449219,120670000
2016-09-12,18028.949219,18358.689453,17994.839844,18325.070313,18325.070313,103260000
2016-09-13,18262.990234,18262.990234,18028.060547,18066.750000,18066.750000,102830000
2016-09-14,18073.390625,18163.480469,17992.210938,18034.769531,18034.769531,103360000
2016-09-15,18024.910156,18250.109375,18015.490234,18212.480469,18212.480469,99550000
2016-09-16,18217.210938,18217.210938,18070.210938,18123.800781,18123.800781,278510000
2016-09-19,18154.820313,18254.880859,18093.050781,18120.169922,18120.169922,78090000
2016-09-20,18175.359375,18227.210938,18128.800781,18129.960938,18129.960938,72450000
2016-09-21,18164.960938,18307.429688,18121.570313,18293.699219,18293.699219,94090000
2016-09-22,18343.759766,18449.880859,18343.759766,18392.460938,18392.460938,73030000
2016-09-23,18377.359375,18383.759766,18254.839844,18261.449219,18261.449219,87170000
2016-09-26,18217.759766,18217.759766,18083.320313,18094.830078,18094.830078,95510000
2016-09-27,18099.210938,18238.099609,18052.160156,18228.300781,18228.300781,84130000
2016-09-28,18240.220703,18349.859375,18179.339844,18339.240234,18339.240234,97650000
2016-09-29,18322.880859,18366.230469,18091.640625,18143.449219,18143.449219,95880000
2016-09-30,18181.800781,18369.619141,18181.800781,18308.150391,18308.150391,135470000
2016-10-03,18279.599609,18279.800781,18203.750000,18253.849609,18253.849609,68520000
2016-10-04,18267.679688,18313.769531,18116.259766,18168.449219,18168.449219,79710000
2016-10-05,18205.500000,18315.820313,18205.500000,18281.029297,18281.029297,76190000
2016-10-06,18280.419922,18288.119141,18162.970703,18268.500000,18268.500000,78660000
2016-10-07,18295.349609,18319.730469,18149.349609,18240.490234,18240.490234,82680000
2016-10-10,18282.949219,18399.960938,18282.949219,18329.039063,18329.039063,72110000
2016-10-11,18308.429688,18312.330078,18061.960938,18128.660156,18128.660156,88610000
2016-10-12,18132.630859,18193.960938,18082.089844,18144.199219,18144.199219,72230000
2016-10-13,18088.320313,18137.699219,17959.949219,18098.939453,18098.939453,83160000
2016-10-14,18177.349609,18261.109375,18138.380859,18138.380859,18138.380859,87050000
2016-10-17,18135.849609,18162.279297,18063.019531,18086.400391,18086.400391,75960000
2016-10-18,18145.060547,18225.800781,18129.449219,18161.939453,18161.939453,74600000
2016-10-19,18178.210938,18252.199219,18169.250000,18202.619141,18202.619141,88040000
2016-10-20,18161.869141,18249.050781,18129.070313,18162.349609,18162.349609,88830000
2016-10-21,18152.630859,18168.759766,18049.769531,18145.710938,18145.710938,117810000
2016-10-24,18197.140625,18275.039063,18191.179688,18223.029297,18223.029297,88540000
2016-10-25,18206.519531,18241.689453,18151.699219,18169.269531,18169.269531,83190000
2016-10-26,18103.800781,18236.039063,18062.300781,18199.330078,18199.330078,86340000
2016-10-27,18234.810547,18253.199219,18149.199219,18169.679688,18169.679688,83530000
2016-10-28,18193.789063,18257.060547,18094.970703,18161.189453,18161.189453,107850000
2016-10-31,18176.599609,18193.679688,18130.580078,18142.419922,18142.419922,110080000
2016-11-01,18158.240234,18177.009766,17940.839844,18037.099609,18037.099609,101280000
2016-11-02,18017.720703,18044.150391,17931.890625,17959.640625,17959.640625,88610000
2016-11-03,17978.750000,18006.960938,17904.070313,17930.669922,17930.669922,77860000
2016-11-04,17928.349609,17986.759766,17883.560547,17888.279297,17888.279297,97760000
2016-11-07,17994.640625,18263.300781,17994.640625,18259.599609,18259.599609,93450000
2016-11-08,18251.380859,18400.500000,18200.750000,18332.740234,18332.740234,79820000
2016-11-09,18317.259766,18650.060547,18252.550781,18589.689453,18589.689453,173110000
2016-11-10,18603.140625,18873.660156,18603.140625,18807.880859,18807.880859,164390000
2016-11-11,18781.650391,18855.779297,18736.960938,18847.660156,18847.660156,107300000
2016-11-14,18876.769531,18934.050781,18815.750000,18868.689453,18868.689453,112250000
2016-11-15,18858.210938,18925.259766,18806.060547,18923.060547,18923.060547,100660000
2016-11-16,18909.849609,18909.849609,18825.890625,18868.140625,18868.140625,87320000
2016-11-17,18866.220703,18904.029297,18845.269531,18903.820313,18903.820313,89940000
2016-11-18,18905.330078,18915.740234,18853.830078,18867.929688,18867.929688,109880000
2016-11-21,18898.679688,18960.759766,18883.099609,18956.689453,18956.689453,80520000
2016-11-22,18970.390625,19043.900391,18962.820313,19023.869141,19023.869141,85310000
2016-11-23,19015.519531,19083.759766,19000.380859,19083.179688,19083.179688,77880000
2016-11-25,19093.720703,19152.140625,19093.720703,19152.140625,19152.140625,45890000
2016-11-28,19122.140625,19138.720703,19072.250000,19097.900391,19097.900391,88460000
2016-11-29,19064.070313,19144.400391,19062.220703,19121.599609,19121.599609,81510000
2016-11-30,19135.640625,19225.289063,19123.380859,19123.580078,19123.580078,164570000
2016-12-01,19149.199219,19214.300781,19138.789063,19191.929688,19191.929688,108800000
2016-12-02,19161.250000,19196.140625,19141.179688,19170.419922,19170.419922,84920000
2016-12-05,19244.349609,19274.849609,19186.730469,19216.240234,19216.240234,317800000
2016-12-06,19219.910156,19255.890625,19184.740234,19251.779297,19251.779297,284960000
2016-12-07,19241.990234,19558.419922,19229.830078,19549.619141,19549.619141,385200000
2016-12-08,19559.939453,19664.970703,19527.830078,19614.810547,19614.810547,324570000
2016-12-09,19631.349609,19757.740234,19623.189453,19756.849609,19756.849609,334470000
2016-12-12,19770.199219,19824.589844,19747.740234,19796.429688,19796.429688,333660000
2016-12-13,19852.210938,19953.750000,19846.449219,19911.210938,19911.210938,388420000
2016-12-14,19876.130859,19966.429688,19748.669922,19792.529297,19792.529297,408430000
2016-12-15,19811.500000,19951.289063,19811.500000,19852.240234,19852.240234,357350000
2016-12-16,19909.009766,19923.169922,19821.000000,19843.410156,19843.410156,573470000
2016-12-19,19836.660156,19917.779297,19832.949219,19883.060547,19883.060547,302310000
2016-12-20,19920.589844,19987.630859,19920.419922,19974.619141,19974.619141,284080000
2016-12-21,19968.970703,19986.560547,19941.960938,19941.960938,19941.960938,256640000
2016-12-22,19922.679688,19933.830078,19882.189453,19918.880859,19918.880859,258290000
2016-12-23,19908.609375,19934.150391,19899.060547,19933.810547,19933.810547,158260000
2016-12-27,19943.460938,19980.240234,19939.800781,19945.039063,19945.039063,158540000
2016-12-28,19964.310547,19981.109375,19827.310547,19833.679688,19833.679688,188350000
2016-12-29,19835.460938,19878.439453,19788.939453,19819.779297,19819.779297,172040000
2016-12-30,19833.169922,19852.550781,19718.669922,19762.599609,19762.599609,271910000
